reporting_period,reporting_date,customer_id,total_rentals,total_payment_amount
Day,2022-07-29,447,1,8.99
Day,2022-07-29,486,1,8.99
Day,2022-07-30,40,1,8.99
Day,2022-07-30,46,1,8.99
Day,2022-07-30,59,1,8.99
Day,2022-07-30,121,1,8.99
Day,2022-07-30,166,1,8.99
Day,2022-07-30,292,1,8.99
Day,2022-07-30,477,1,8.99
Day,2022-07-30,528,1,8.99
Day,2022-07-30,550,1,8.99
Day,2022-07-30,552,1,8.99
Day,2022-07-30,585,1,8.99
Day,2022-07-31,317,1,8.99
Day,2022-07-31,406,1,8.99
Day,2022-07-31,437,1,8.99
Day,2022-08-01,10,1,8.99
Day,2022-08-01,123,1,8.99
Day,2022-08-01,345,1,8.99
Day,2022-08-01,508,1,8.99
Day,2022-08-01,594,1,8.99
Day,2022-08-02,67,1,8.99
Day,2022-08-02,85,1,8.99
Day,2022-08-02,180,1,8.99
Day,2022-08-02,200,1,8.99
Day,2022-08-02,260,1,8.99
Day,2022-08-02,592,1,8.99
Day,2022-08-16,19,1,8.99
Day,2022-08-17,24,1,8.99
Day,2022-08-17,67,1,8.99
Day,2022-08-17,121,1,8.99
Day,2022-08-17,256,1,8.99
Day,2022-08-17,285,1,8.99
Day,2022-08-17,347,1,8.99
Day,2022-08-17,540,1,8.99
Day,2022-08-18,4,1,8.99
Day,2022-08-18,58,1,8.99
Day,2022-08-18,180,1,8.99
Day,2022-08-18,202,1,8.99
Day,2022-08-18,210,1,8.99
Day,2022-08-18,298,1,8.99
Day,2022-08-18,319,1,8.99
Day,2022-08-18,416,1,8.99
Day,2022-08-18,437,1,8.99
Day,2022-08-18,566,1,8.99
Day,2022-08-19,3,1,8.99
Day,2022-08-19,99,1,8.99
Day,2022-08-19,168,1,8.99
Day,2022-08-19,266,1,8.99
Day,2022-08-19,472,1,8.99
Day,2022-08-19,479,1,8.99
Day,2022-08-19,516,1,8.99
Day,2022-08-19,526,1,8.99
Day,2022-08-19,589,1,8.99
Day,2022-08-20,62,1,8.99
Day,2022-08-20,63,1,8.99
Day,2022-08-20,187,1,8.99
Day,2022-08-20,196,1,8.99
Day,2022-08-20,209,1,8.99
Day,2022-08-20,240,1,8.99
Day,2022-08-20,265,1,8.99
Day,2022-08-20,329,1,8.99
Day,2022-08-20,415,1,8.99
Day,2022-08-20,565,1,8.99
Day,2022-08-21,3,1,8.99
Day,2022-08-21,16,1,8.99
Day,2022-08-21,159,1,8.99
Day,2022-08-21,374,1,8.99
Day,2022-08-22,103,1,8.99
Day,2022-08-22,221,1,8.99
Day,2022-08-22,564,1,8.99
Day,2022-08-23,66,1,8.99
Day,2022-08-23,128,1,8.99
Day,2022-08-23,322,1,8.99
Day,2022-08-23,537,1,8.99
Month,2022-05-01,260,1,8.99
Month,2022-05-01,271,1,8.99
Month,2022-06-01,110,1,8.99
Month,2022-06-01,547,1,8.99
Day,2022-05-24,408,1,3.99
Day,2022-05-25,35,1,3.99
Day,2022-05-25,53,1,3.99
Day,2022-05-25,56,1,3.99
Day,2022-05-25,273,1,3.99
Day,2022-05-25,288,1,3.99
Day,2022-05-25,319,1,3.99
Day,2022-05-25,343,1,3.99
Day,2022-05-25,371,1,3.99
Day,2022-05-25,400,1,3.99
Day,2022-05-25,479,1,3.99
Day,2022-05-25,506,1,3.99
Day,2022-05-26,21,1,3.99
Day,2022-05-26,49,1,3.99
Day,2022-05-26,98,1,3.99
Day,2022-05-26,125,1,3.99
Day,2022-05-26,201,1,3.99
Day,2022-05-26,242,1,3.99
Day,2022-05-26,250,1,3.99
Day,2022-05-26,394,1,3.99
Day,2022-05-26,414,1,3.99
Day,2022-05-26,436,1,3.99
Day,2022-05-26,464,1,3.99
Day,2022-05-27,16,1,3.99
Day,2022-05-27,21,1,3.99
Day,2022-05-27,134,1,3.99
Day,2022-05-27,150,1,3.99
Day,2022-05-27,172,1,3.99
Day,2022-05-27,182,1,3.99
Day,2022-05-27,261,1,3.99
Day,2022-05-27,295,1,3.99
Day,2022-05-27,298,1,3.99
Day,2022-05-27,306,1,3.99
Day,2022-05-27,343,1,3.99
Day,2022-05-27,516,1,3.99
Day,2022-05-28,54,1,3.99
Day,2022-05-28,106,1,3.99
Day,2022-05-28,109,1,3.99
Day,2022-05-28,169,1,3.99
Day,2022-05-28,249,1,3.99
Day,2022-05-28,308,1,3.99
Day,2022-05-28,324,1,3.99
Day,2022-05-28,332,1,3.99
Day,2022-05-28,359,1,3.99
Day,2022-05-28,450,1,3.99
Day,2022-05-28,462,1,3.99
Day,2022-05-28,571,1,3.99
Day,2022-05-28,590,1,3.99
Day,2022-05-29,104,1,3.99
Day,2022-05-29,135,1,3.99
Day,2022-05-29,159,1,3.99
Day,2022-05-29,197,1,3.99
Day,2022-05-29,222,1,3.99
Day,2022-05-29,232,1,3.99
Day,2022-05-29,246,1,3.99
Day,2022-05-29,276,1,3.99
Day,2022-05-29,300,1,3.99
Day,2022-05-29,330,1,3.99
Day,2022-05-29,363,1,3.99
Day,2022-05-29,416,1,3.99
Day,2022-05-29,511,1,3.99
Day,2022-05-29,535,1,3.99
Day,2022-05-29,545,1,3.99
Day,2022-05-30,150,1,3.99
Day,2022-05-30,207,1,3.99
Day,2022-05-30,225,1,3.99
Day,2022-05-30,297,1,3.99
Day,2022-05-30,380,1,3.99
Day,2022-05-30,548,1,3.99
Day,2022-05-31,207,1,3.99
Day,2022-05-31,227,1,3.99
Day,2022-05-31,241,1,3.99
Day,2022-05-31,326,1,3.99
Day,2022-05-31,355,1,3.99
Day,2022-05-31,387,1,3.99
Day,2022-05-31,412,1,3.99
Day,2022-05-31,519,1,3.99
Day,2022-05-31,556,1,3.99
Day,2022-05-31,569,1,3.99
Day,2022-06-14,264,1,3.99
Day,2022-06-15,5,1,3.99
Day,2022-06-15,44,1,3.99
Day,2022-06-15,98,1,3.99
Day,2022-06-15,104,1,3.99
Day,2022-06-15,120,1,3.99
Day,2022-06-15,133,1,3.99
Day,2022-06-15,230,1,3.99
Day,2022-06-15,234,1,3.99
Day,2022-06-15,269,1,3.99
Day,2022-06-15,285,1,3.99
Day,2022-06-15,297,1,3.99
Day,2022-06-15,381,1,3.99
Day,2022-06-15,423,1,3.99
Day,2022-06-15,484,1,3.99
Day,2022-06-15,522,1,3.99
Day,2022-06-15,583,1,3.99
Day,2022-06-15,584,1,3.99
Day,2022-06-16,59,1,3.99
Day,2022-06-16,94,1,3.99
Day,2022-06-16,105,1,3.99
Day,2022-06-16,182,1,3.99
Day,2022-06-16,260,1,3.99
Day,2022-06-16,268,1,3.99
Day,2022-06-16,275,1,3.99
Day,2022-06-16,327,1,3.99
Day,2022-06-16,340,1,3.99
Day,2022-06-16,428,1,3.99
Day,2022-06-16,452,1,3.99
Day,2022-06-16,476,1,3.99
Day,2022-06-16,484,1,3.99
Day,2022-06-16,489,1,3.99
Day,2022-06-16,490,1,3.99
Day,2022-06-16,546,1,3.99
Day,2022-06-17,20,1,3.99
Day,2022-06-17,27,1,3.99
Day,2022-06-17,67,1,3.99
Day,2022-06-17,105,1,3.99
Day,2022-06-17,109,1,3.99
Day,2022-06-17,165,1,3.99
Day,2022-06-17,207,1,3.99
Day,2022-06-17,248,1,3.99
Day,2022-06-17,277,1,3.99
Day,2022-06-17,292,1,3.99
Day,2022-06-17,304,1,3.99
Day,2022-06-17,350,1,3.99
Day,2022-06-17,417,1,3.99
Day,2022-06-17,493,1,3.99
Day,2022-06-17,514,1,3.99
Day,2022-06-17,553,1,3.99
Day,2022-06-17,562,1,3.99
Day,2022-06-18,10,1,3.99
Day,2022-06-18,28,1,3.99
Day,2022-06-18,91,1,3.99
Day,2022-06-18,125,1,3.99
Day,2022-06-18,127,1,3.99
Day,2022-06-18,143,1,3.99
Day,2022-06-18,166,1,3.99
Day,2022-06-18,219,1,3.99
Day,2022-06-18,228,1,3.99
Day,2022-06-18,292,1,3.99
Day,2022-06-18,298,1,3.99
Day,2022-06-18,403,1,3.99
Day,2022-06-18,500,1,3.99
Day,2022-06-18,570,1,3.99
Day,2022-06-18,577,1,3.99
Day,2022-06-19,105,1,3.99
Day,2022-06-19,190,1,3.99
Day,2022-06-19,192,1,3.99
Day,2022-06-19,194,1,3.99
Day,2022-06-19,254,1,3.99
Day,2022-06-19,280,1,3.99
Day,2022-06-19,292,1,3.99
Day,2022-06-19,327,1,3.99
Day,2022-06-19,377,1,3.99
Day,2022-06-19,389,1,3.99
Day,2022-06-19,405,1,3.99
Day,2022-06-19,532,1,3.99
Day,2022-06-19,551,1,3.99
Day,2022-06-20,59,1,3.99
Day,2022-06-20,137,1,3.99
Day,2022-06-20,161,1,3.99
Day,2022-06-20,200,1,3.99
Day,2022-06-20,244,1,3.99
Day,2022-06-20,268,1,3.99
Day,2022-06-20,290,1,3.99
Day,2022-06-20,364,1,3.99
Day,2022-06-20,371,1,3.99
Day,2022-06-20,466,1,3.99
Day,2022-06-20,487,1,3.99
Day,2022-06-20,495,1,3.99
Day,2022-06-20,515,1,3.99
Day,2022-06-20,540,1,3.99
Day,2022-06-20,583,1,3.99
Day,2022-06-20,585,1,3.99
Day,2022-06-20,588,1,3.99
Day,2022-06-21,1,1,3.99
Day,2022-06-21,27,1,3.99
Day,2022-06-21,38,1,3.99
Day,2022-06-21,80,1,3.99
Day,2022-06-21,129,1,3.99
Day,2022-06-21,228,1,3.99
Day,2022-06-21,264,1,3.99
Day,2022-06-21,312,1,3.99
Day,2022-06-21,319,1,3.99
Day,2022-06-21,372,1,3.99
Day,2022-06-21,491,1,3.99
Day,2022-06-21,540,1,3.99
Day,2022-07-05,34,1,3.99
Day,2022-07-05,270,1,3.99
Day,2022-07-05,349,1,3.99
Day,2022-07-05,382,1,3.99
Day,2022-07-06,10,1,3.99
Day,2022-07-06,12,1,3.99
Day,2022-07-06,20,1,3.99
Day,2022-07-06,74,1,3.99
Day,2022-07-06,90,1,3.99
Day,2022-07-06,163,1,3.99
Day,2022-07-06,188,1,3.99
Day,2022-07-06,288,1,3.99
Day,2022-07-06,293,1,3.99
Day,2022-07-06,308,1,3.99
Day,2022-07-06,357,1,3.99
Day,2022-07-06,363,1,3.99
Day,2022-07-06,450,1,3.99
Day,2022-07-06,496,1,3.99
Day,2022-07-07,56,1,3.99
Day,2022-07-07,123,1,3.99
Day,2022-07-07,176,1,3.99
Day,2022-07-07,228,1,3.99
Day,2022-07-07,251,1,3.99
Day,2022-07-07,408,1,3.99
Day,2022-07-07,414,1,3.99
Day,2022-07-07,431,1,3.99
Day,2022-07-07,449,1,3.99
Day,2022-07-07,456,1,3.99
Day,2022-07-07,468,1,3.99
Day,2022-07-07,485,1,3.99
Day,2022-07-08,8,1,3.99
Day,2022-07-08,65,1,3.99
Day,2022-07-08,102,1,3.99
Day,2022-07-08,106,1,3.99
Day,2022-07-08,291,1,3.99
Day,2022-07-08,298,1,3.99
Day,2022-07-08,301,1,3.99
Day,2022-07-08,311,1,3.99
Day,2022-07-08,312,1,3.99
Day,2022-07-08,339,1,3.99
Day,2022-07-08,402,1,3.99
Day,2022-07-08,427,1,3.99
Day,2022-07-08,442,1,3.99
Day,2022-07-08,468,1,3.99
Day,2022-07-08,489,1,3.99
Day,2022-07-08,580,1,3.99
Day,2022-07-09,106,1,3.99
Day,2022-07-09,227,1,3.99
Day,2022-07-09,316,1,3.99
Day,2022-07-09,345,1,3.99
Day,2022-07-09,451,1,3.99
Day,2022-07-09,459,1,3.99
Day,2022-07-09,460,1,3.99
Day,2022-07-09,511,1,3.99
Day,2022-07-09,528,1,3.99
Day,2022-07-09,587,1,3.99
Day,2022-07-10,65,1,3.99
Day,2022-07-10,69,1,3.99
Day,2022-07-10,90,1,3.99
Day,2022-07-10,136,1,3.99
Day,2022-07-10,164,1,3.99
Day,2022-07-10,194,1,3.99
Day,2022-07-10,249,1,3.99
Day,2022-07-10,293,1,3.99
Day,2022-07-10,307,1,3.99
Day,2022-07-10,339,1,3.99
Day,2022-07-10,351,1,3.99
Day,2022-07-10,389,1,3.99
Day,2022-07-10,404,1,3.99
Day,2022-07-10,426,1,3.99
Day,2022-07-10,472,1,3.99
Day,2022-07-10,487,1,3.99
Day,2022-07-10,512,1,3.99
Day,2022-07-10,516,1,3.99
Day,2022-07-10,596,1,3.99
Day,2022-07-11,31,1,3.99
Day,2022-07-11,130,1,3.99
Day,2022-07-11,135,1,3.99
Day,2022-07-11,136,1,3.99
Day,2022-07-11,243,1,3.99
Day,2022-07-11,268,1,3.99
Day,2022-07-11,274,1,3.99
Day,2022-07-11,289,1,3.99
Day,2022-07-11,350,1,3.99
Day,2022-07-11,351,1,3.99
Day,2022-07-11,391,1,3.99
Day,2022-07-12,7,1,3.99
Day,2022-07-12,48,1,3.99
Day,2022-07-12,133,1,3.99
Day,2022-07-12,168,1,3.99
Day,2022-07-12,190,1,3.99
Day,2022-07-12,259,1,3.99
Day,2022-07-12,267,1,3.99
Day,2022-07-12,288,1,3.99
Day,2022-07-12,323,1,3.99
Day,2022-07-12,389,1,3.99
Day,2022-07-12,419,1,3.99
Day,2022-07-12,459,1,3.99
Day,2022-07-12,464,1,3.99
Day,2022-07-12,465,1,3.99
Day,2022-07-12,500,1,3.99
Day,2022-07-12,519,1,3.99
Day,2022-07-26,164,1,3.99
Day,2022-07-26,200,1,3.99
Day,2022-07-26,421,1,3.99
Day,2022-07-26,469,1,3.99
Day,2022-07-27,42,1,3.99
Day,2022-07-27,77,1,3.99
Day,2022-07-27,171,1,3.99
Day,2022-07-27,177,1,3.99
Day,2022-07-27,242,1,3.99
Day,2022-07-27,271,1,3.99
Day,2022-07-27,338,1,3.99
Day,2022-07-27,371,1,3.99
Day,2022-07-27,383,1,3.99
Day,2022-07-27,394,1,3.99
Day,2022-07-27,515,1,3.99
Day,2022-07-27,529,1,3.99
Day,2022-07-28,45,1,3.99
Day,2022-07-28,46,1,3.99
Day,2022-07-28,109,1,3.99
Day,2022-07-28,146,1,3.99
Day,2022-07-28,164,1,3.99
Day,2022-07-28,196,1,3.99
Day,2022-07-28,256,1,3.99
Day,2022-07-28,353,1,3.99
Day,2022-07-28,427,1,3.99
Day,2022-07-28,444,1,3.99
Day,2022-07-28,460,1,3.99
Day,2022-07-28,517,1,3.99
Day,2022-07-28,560,1,3.99
Day,2022-07-29,4,1,3.99
Day,2022-07-29,61,1,3.99
Day,2022-07-29,138,1,3.99
Day,2022-07-29,206,1,3.99
Day,2022-07-29,223,1,3.99
Day,2022-07-29,240,1,3.99
Day,2022-07-29,279,1,3.99
Day,2022-07-29,300,1,3.99
Day,2022-07-29,324,1,3.99
Day,2022-07-29,373,1,3.99
Day,2022-07-29,388,1,3.99
Day,2022-07-29,404,1,3.99
Day,2022-07-29,408,1,3.99
Day,2022-07-29,499,1,3.99
Day,2022-07-29,510,1,3.99
Day,2022-07-29,528,1,3.99
Day,2022-07-29,589,1,3.99
Day,2022-07-30,34,1,3.99
Day,2022-07-30,42,1,3.99
Day,2022-07-30,65,1,3.99
Day,2022-07-30,68,1,3.99
Day,2022-07-30,81,1,3.99
Day,2022-07-30,104,1,3.99
Day,2022-07-30,131,1,3.99
Day,2022-07-30,208,1,3.99
Day,2022-07-30,212,1,3.99
Day,2022-07-30,242,1,3.99
Day,2022-07-30,313,1,3.99
Day,2022-07-30,357,1,3.99
Day,2022-07-30,438,1,3.99
Day,2022-07-30,514,1,3.99
Day,2022-07-30,564,1,3.99
Day,2022-07-30,572,1,3.99
Day,2022-07-30,584,1,3.99
Day,2022-07-31,5,1,3.99
Day,2022-07-31,74,1,3.99
Day,2022-07-31,116,1,3.99
Day,2022-07-31,124,1,3.99
Day,2022-07-31,180,1,3.99
Day,2022-07-31,229,1,3.99
Day,2022-07-31,270,1,3.99
Day,2022-07-31,454,1,3.99
Day,2022-07-31,476,1,3.99
Day,2022-07-31,481,1,3.99
Day,2022-07-31,528,1,3.99
Day,2022-07-31,533,1,3.99
Day,2022-07-31,596,1,3.99
Day,2022-08-01,26,1,3.99
Day,2022-08-01,53,1,3.99
Day,2022-08-01,98,1,3.99
Day,2022-08-01,167,1,3.99
Day,2022-08-01,265,1,3.99
Day,2022-08-01,339,1,3.99
Day,2022-08-01,362,1,3.99
Day,2022-08-01,377,1,3.99
Day,2022-08-01,382,1,3.99
Day,2022-08-01,436,1,3.99
Day,2022-08-01,465,1,3.99
Day,2022-08-01,576,1,3.99
Day,2022-08-01,580,1,3.99
Day,2022-08-02,7,1,3.99
Day,2022-08-02,37,1,3.99
Day,2022-08-02,50,1,3.99
Day,2022-08-02,89,1,3.99
Day,2022-08-02,109,1,3.99
Day,2022-08-02,117,1,3.99
Day,2022-08-02,140,1,3.99
Day,2022-08-02,198,1,3.99
Day,2022-08-02,227,1,3.99
Day,2022-08-02,259,1,3.99
Day,2022-08-02,265,1,3.99
Day,2022-08-02,323,1,3.99
Day,2022-08-02,330,1,3.99
Day,2022-08-02,379,1,3.99
Day,2022-08-02,380,1,3.99
Day,2022-08-02,434,1,3.99
Day,2022-08-02,437,1,3.99
Day,2022-08-02,446,1,3.99
Day,2022-08-02,450,1,3.99
Day,2022-08-02,485,1,3.99
Day,2022-08-02,494,1,3.99
Day,2022-08-02,515,1,3.99
Day,2022-08-02,518,1,3.99
Day,2022-08-02,539,1,3.99
Day,2022-08-02,544,1,3.99
Day,2022-08-02,570,1,3.99
Day,2022-08-02,579,1,3.99
Day,2022-08-16,14,1,3.99
Day,2022-08-16,356,1,3.99
Day,2022-08-16,421,1,3.99
Day,2022-08-16,599,1,3.99
Day,2022-08-17,28,1,3.99
Day,2022-08-17,52,1,3.99
Day,2022-08-17,73,1,3.99
Day,2022-08-17,89,1,3.99
Day,2022-08-17,182,1,3.99
Day,2022-08-17,211,1,3.99
Day,2022-08-17,213,1,3.99
Day,2022-08-17,234,1,3.99
Day,2022-08-17,240,1,3.99
Day,2022-08-17,269,1,3.99
Day,2022-08-17,284,1,3.99
Day,2022-08-17,305,1,3.99
Day,2022-08-17,314,1,3.99
Day,2022-08-17,337,1,3.99
Day,2022-08-17,349,1,3.99
Day,2022-08-17,361,1,3.99
Day,2022-08-17,399,1,3.99
Day,2022-08-17,488,1,3.99
Day,2022-08-17,496,1,3.99
Day,2022-08-17,513,1,3.99
Day,2022-08-17,517,1,3.99
Day,2022-08-17,532,1,3.99
Day,2022-08-17,574,1,3.99
Day,2022-08-18,41,1,3.99
Day,2022-08-18,82,1,3.99
Day,2022-08-18,104,1,3.99
Day,2022-08-18,110,1,3.99
Day,2022-08-18,111,1,3.99
Day,2022-08-18,148,1,3.99
Day,2022-08-18,153,1,3.99
Day,2022-08-18,170,1,3.99
Day,2022-08-18,274,1,3.99
Day,2022-08-18,296,1,3.99
Day,2022-08-18,305,1,3.99
Day,2022-08-18,325,1,3.99
Day,2022-08-18,380,1,3.99
Day,2022-08-18,544,1,3.99
Day,2022-08-19,70,1,3.99
Day,2022-08-19,109,1,3.99
Day,2022-08-19,183,1,3.99
Day,2022-08-19,194,1,3.99
Day,2022-08-19,275,1,3.99
Day,2022-08-19,338,1,3.99
Day,2022-08-19,339,1,3.99
Day,2022-08-19,364,1,3.99
Day,2022-08-19,390,1,3.99
Day,2022-08-19,514,1,3.99
Day,2022-08-19,528,1,3.99
Day,2022-08-19,577,1,3.99
Day,2022-08-20,76,1,3.99
Day,2022-08-20,253,1,3.99
Day,2022-08-20,314,1,3.99
Day,2022-08-20,319,1,3.99
Day,2022-08-20,396,1,3.99
Day,2022-08-20,397,1,3.99
Day,2022-08-20,412,1,3.99
Day,2022-08-20,424,1,3.99
Day,2022-08-20,448,1,3.99
Day,2022-08-20,452,1,3.99
Day,2022-08-20,484,1,3.99
Day,2022-08-20,499,1,3.99
Day,2022-08-20,505,1,3.99
Day,2022-08-20,577,1,3.99
Day,2022-08-20,592,1,3.99
Day,2022-08-21,96,1,3.99
Day,2022-08-21,104,1,3.99
Day,2022-08-21,108,1,3.99
Day,2022-08-21,149,1,3.99
Day,2022-08-21,181,1,3.99
Day,2022-08-21,235,1,3.99
Day,2022-08-21,237,1,3.99
Day,2022-08-21,255,1,3.99
Day,2022-08-21,459,1,3.99
Day,2022-08-21,477,1,3.99
Day,2022-08-21,570,1,3.99
Day,2022-08-22,37,1,3.99
Day,2022-08-22,48,1,3.99
Day,2022-08-22,71,1,3.99
Day,2022-08-22,231,1,3.99
Day,2022-08-22,355,1,3.99
Day,2022-08-22,370,1,3.99
Day,2022-08-22,398,1,3.99
Day,2022-08-22,421,1,3.99
Day,2022-08-22,427,1,3.99
Day,2022-08-22,441,1,3.99
Day,2022-08-22,457,1,3.99
Day,2022-08-22,499,1,3.99
Day,2022-08-23,70,1,3.99
Day,2022-08-23,82,1,3.99
Day,2022-08-23,102,1,3.99
Day,2022-08-23,107,1,3.99
Day,2022-08-23,199,1,3.99
Day,2022-08-23,274,1,3.99
Day,2022-08-23,275,1,3.99
Day,2022-08-23,291,1,3.99
Day,2022-08-23,303,1,3.99
Day,2022-08-23,314,1,3.99
Day,2022-08-23,379,1,3.99
Day,2022-08-23,525,1,3.99
Day,2022-08-23,527,1,3.99
Day,2022-08-23,540,1,3.99
Month,2022-05-01,98,1,3.99
Month,2022-05-01,125,1,3.99
Month,2022-05-01,295,1,3.99
Month,2022-05-01,298,1,3.99
Month,2022-05-01,308,1,3.99
Month,2022-05-01,324,1,3.99
Month,2022-05-01,355,1,3.99
Month,2022-05-01,363,1,3.99
Month,2022-05-01,380,1,3.99
Month,2022-05-01,450,1,3.99
Month,2022-05-01,519,1,3.99
Month,2022-05-01,590,1,3.99
Month,2022-06-01,192,1,3.99
Month,2022-06-01,207,1,3.99
Month,2022-06-01,417,1,3.99
Month,2022-06-01,487,1,3.99
Month,2022-06-01,490,1,3.99
Day,2022-05-31,251,3,11.97
Day,2022-06-15,100,3,11.97
Day,2022-06-17,581,3,11.97
Day,2022-07-06,206,3,11.97
Day,2022-07-07,103,3,11.97
Day,2022-07-07,211,3,11.97
Day,2022-07-07,329,3,11.97
Day,2022-07-07,390,3,11.97
Day,2022-07-07,442,3,11.97
Day,2022-07-08,18,3,11.97
Day,2022-07-08,132,3,11.97
Day,2022-07-08,418,3,11.97
Day,2022-07-09,10,3,11.97
Day,2022-07-09,101,3,11.97
Day,2022-07-10,531,3,11.97
Day,2022-07-11,295,3,11.97
Day,2022-07-11,527,3,11.97
Day,2022-07-12,57,3,11.97
Day,2022-07-12,433,3,11.97
Day,2022-07-27,29,3,11.97
Day,2022-07-27,52,3,11.97
Day,2022-07-27,292,3,11.97
Day,2022-07-27,438,3,11.97
Day,2022-07-27,446,3,11.97
Day,2022-07-27,467,3,11.97
Day,2022-07-27,518,3,11.97
Day,2022-07-28,138,3,11.97
Day,2022-07-28,314,3,11.97
Day,2022-07-28,360,3,11.97
Day,2022-07-29,121,3,11.97
Day,2022-07-29,363,3,11.97
Day,2022-07-29,416,3,11.97
Day,2022-07-30,12,3,11.97
Day,2022-07-30,33,3,11.97
Day,2022-07-30,189,3,11.97
Day,2022-07-30,273,3,11.97
Day,2022-07-30,335,3,11.97
Day,2022-07-30,529,3,11.97
Day,2022-07-30,570,3,11.97
Day,2022-07-31,148,3,11.97
Day,2022-07-31,347,3,11.97
Day,2022-07-31,414,3,11.97
Day,2022-07-31,508,3,11.97
Day,2022-08-01,119,3,11.97
Day,2022-08-01,144,3,11.97
Day,2022-08-01,386,3,11.97
Day,2022-08-02,306,3,11.97
Day,2022-08-17,521,3,11.97
Day,2022-08-18,131,3,11.97
Day,2022-08-18,181,3,11.97
Day,2022-08-18,211,3,11.97
Day,2022-08-18,285,3,11.97
Day,2022-08-19,126,3,11.97
Day,2022-08-19,152,3,11.97
Day,2022-08-19,172,3,11.97
Day,2022-08-19,184,3,11.97
Day,2022-08-19,371,3,11.97
Day,2022-08-20,32,3,11.97
Day,2022-08-20,33,3,11.97
Day,2022-08-20,186,3,11.97
Day,2022-08-21,138,3,11.97
Day,2022-08-22,327,3,11.97
Day,2022-08-22,384,3,11.97
Day,2022-08-22,454,3,11.97
Day,2022-08-23,160,3,11.97
Day,2022-08-23,408,3,11.97
Day,2022-08-23,520,3,11.97
Month,2022-05-01,20,3,11.97
Month,2022-05-01,162,3,11.97
Month,2022-05-01,172,3,11.97
Month,2022-05-01,242,3,11.97
Month,2022-05-01,301,3,11.97
Month,2022-05-01,401,3,11.97
Month,2022-05-01,473,3,11.97
Month,2022-05-01,547,3,11.97
Month,2022-05-01,562,3,11.97
Month,2022-06-01,34,3,11.97
Month,2022-06-01,105,3,11.97
Month,2022-06-01,127,3,11.97
Month,2022-06-01,206,3,11.97
Month,2022-06-01,252,3,11.97
Month,2022-06-01,346,3,11.97
Month,2022-06-01,372,3,11.97
Month,2022-06-01,400,3,11.97
Month,2022-06-01,437,3,11.97
Month,2022-06-01,557,3,11.97
Month,2022-06-01,581,3,11.97
Month,2022-06-01,582,3,11.97
Day,2022-05-25,25,1,7.99
Day,2022-05-25,120,1,7.99
Day,2022-05-25,436,1,7.99
Day,2022-05-26,103,1,7.99
Day,2022-05-26,187,1,7.99
Day,2022-05-26,551,1,7.99
Day,2022-05-27,248,1,7.99
Day,2022-05-27,432,1,7.99
Day,2022-05-28,194,1,7.99
Day,2022-05-28,199,1,7.99
Day,2022-05-28,241,1,7.99
Day,2022-05-28,245,1,7.99
Day,2022-05-28,386,1,7.99
Day,2022-05-28,407,1,7.99
Day,2022-05-28,429,1,7.99
Day,2022-05-28,493,1,7.99
Day,2022-05-28,572,1,7.99
Day,2022-05-29,146,1,7.99
Day,2022-05-29,454,1,7.99
Day,2022-05-29,474,1,7.99
Day,2022-05-29,479,1,7.99
Day,2022-05-30,131,1,7.99
Day,2022-05-30,330,1,7.99
Day,2022-05-30,449,1,7.99
Day,2022-05-30,550,1,7.99
Day,2022-05-31,176,1,7.99
Day,2022-05-31,457,1,7.99
Day,2022-05-31,497,1,7.99
Day,2022-05-31,570,1,7.99
Day,2022-06-14,119,1,7.99
Day,2022-06-15,141,1,7.99
Day,2022-06-15,146,1,7.99
Day,2022-06-15,179,1,7.99
Day,2022-06-15,224,1,7.99
Day,2022-06-15,287,1,7.99
Day,2022-06-15,590,1,7.99
Day,2022-06-16,155,1,7.99
Day,2022-06-16,204,1,7.99
Day,2022-06-16,383,1,7.99
Day,2022-06-16,448,1,7.99
Day,2022-06-16,466,1,7.99
Day,2022-06-16,470,1,7.99
Day,2022-06-16,502,1,7.99
Day,2022-06-17,11,1,7.99
Day,2022-06-17,65,1,7.99
Day,2022-06-17,155,1,7.99
Day,2022-06-17,265,1,7.99
Day,2022-06-17,353,1,7.99
Day,2022-06-17,378,1,7.99
Day,2022-06-17,429,1,7.99
Day,2022-06-18,40,1,7.99
Day,2022-06-18,88,1,7.99
Day,2022-06-18,128,1,7.99
Day,2022-06-18,225,1,7.99
Day,2022-06-18,390,1,7.99
Day,2022-06-18,513,1,7.99
Day,2022-06-18,582,1,7.99
Day,2022-06-19,89,1,7.99
Day,2022-06-19,114,1,7.99
Day,2022-06-19,125,1,7.99
Day,2022-06-19,133,1,7.99
Day,2022-06-19,138,1,7.99
Day,2022-06-19,260,1,7.99
Day,2022-06-19,383,1,7.99
Day,2022-06-19,495,1,7.99
Day,2022-06-19,505,1,7.99
Day,2022-06-20,9,1,7.99
Day,2022-06-20,16,1,7.99
Day,2022-06-20,24,1,7.99
Day,2022-06-20,57,1,7.99
Day,2022-06-20,141,1,7.99
Day,2022-06-20,203,1,7.99
Day,2022-06-20,249,1,7.99
Day,2022-06-20,320,1,7.99
Day,2022-06-20,341,1,7.99
Day,2022-06-20,388,1,7.99
Day,2022-06-20,406,1,7.99
Day,2022-06-20,474,1,7.99
Day,2022-06-20,592,1,7.99
Day,2022-06-21,41,1,7.99
Day,2022-06-21,74,1,7.99
Day,2022-06-21,78,1,7.99
